imageId,grade,lessonId,caption,reviewStatus,captionMatch,targetEventIds,targetEventTitles,relationTypes,confidences,reviewReason,changedFromOriginalDecision,originalDecisionStatus,originalDecisionEventId,webSourceGroups,duplicateOf
grade_10:12162:img_05,10,12162,** Hình 5. ** Một công đoạn trong quy trình sản xuất gốm của làng nghề Chu Đậu (Hải Dương),approved,True,phe-duyet-chien-luoc-phat-trien-cong-nghiep-van-hoa-viet-nam,Phê duyệt Chiến lược CNVH Việt Nam,strong_contextual,medium,"Làng nghề gốm Chu Đậu minh họa trực tiếp hoạt động thủ công mỹ nghệ. Đây là ảnh minh họa lĩnh vực, không phải ảnh của lễ phê duyệt.",True,no_suitable_event,,cultural_industry,
grade_10:12162:img_06,10,12162,Hình 6. Nghề rèn của người Nùng ở Cao Bằng,no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_10:12162:img_07,10,12162,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_10:12162:img_08,10,12162,** Hình 8. ** Nhà ở tại vùng nông thôn ở Nam Định,no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_10:12162:img_09,10,12162,** Hình 9. ** Một khu chung cư cao tầng ở Thành phố Hồ Chí Minh,no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,approved,giai-doan-day-manh-cong-nghiep-hoa-hien-dai-hoa-hoi-nhap-kinh-te-quoc-te-1996-2006,,
grade_10:12162:img_10,10,12162,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_10:12162:img_11,10,12162,** Hình 11. ** Nhà trình tưởng của người Hà Nhì (Lào Cai),no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_10:12162:img_12,10,12162,** Hình 12. ** Nhà sàn của người Bru – Vân Kiều (Quảng Trị),no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_10:12162:img_13,10,12162,** Hình 13. ** Phụ nữ dân tộc Cơ-tu (Quảng Nam) sử dụng gùi để vận chuyển đồ đạc,no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_10:12162:img_14,10,12162,** Hình 14. ** Ban thờ tổ tiên của người Kinh (Bảo tàng Dân tộc học Việt Nam),no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_10:12162:img_15,10,12162,** Hình 15. ** Lễ cầu nguyện của người Chăm theo Hồi giáo ở Thánh đường Mát Dít Khay Ri Ất (An Giang),no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,deferred,,,
grade_10:12162:img_16,10,12162,** Hình 16. ** Lễ hội Đền Hùng (Phú Thọ),approved,True,su-ra-doi-nha-nuoc-van-lang | hinh-thanh-khoi-dai-doan-ket-van-lang-au-lac,Nhà nước Văn Lang | Sự hình thành khối đại đoàn kết dân tộc thời Văn Lang – Âu Lạc,strong_contextual | strong_contextual,high | high,Lễ hội Đền Hùng gắn trực tiếp với truyền thống các Vua Hùng và ký ức cộng đồng về Văn Lang.,True,deferred,,hung_kings,
grade_10:12162:img_17,10,12162,** Hình 17. ** Một nghi thức trong Lễ thổi tai của người Ba Na (Kon Tum),no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,deferred,,,
grade_10:12162:img_18,10,12162,"** Hình 18. ** Trình diễn cồng chiêng, trống và múa của người Cơ-tu (Quảng Nam)",approved,True,phe-duyet-chien-luoc-phat-trien-cong-nghiep-van-hoa-viet-nam,Phê duyệt Chiến lược CNVH Việt Nam,strong_contextual,medium,"Trình diễn cồng chiêng, trống và múa là hoạt động nghệ thuật biểu diễn. Đây là ảnh minh họa lĩnh vực, không phải ảnh của lễ phê duyệt.",True,deferred,,cultural_industry,
grade_10:12162:img_19,10,12162,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_10:12162:img_20,10,12162,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_10:12162:img_21,10,12162,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_10:12169:img_01,10,12169,** Hình 1. ** Nhân dân Thành phố Sài Gòn mít tinh chào mừng Uỷ ban Quân quản thành phố ra mắt ngày 7 – 5 – 1975,approved,True,mit-tinh-chao-mung-uy-ban-quan-quan-sai-gon-1975,Mít tinh chào mừng Uỷ ban Quân quản Sài Gòn,direct,high,Caption và ảnh trực tiếp mô tả cuộc mít tinh chào mừng Uỷ ban Quân quản Sài Gòn ngày 7-5-1975.,False,approved,mit-tinh-chao-mung-uy-ban-quan-quan-sai-gon-1975,,
grade_10:12169:img_02,10,12169,** Hình 2. ** Nhân dân các dân tộc chung tay ủng hộ các tỉnh miền Trung bị thiệt hại sau cơn bão số 9 (tháng 10 – 2020),approved,True,nhan-dan-ung-ho-mien-trung-bao-so-9-2020,Ủng hộ miền Trung bão số 9,direct,high,Caption và ảnh trực tiếp mô tả hoạt động ủng hộ miền Trung sau bão số 9 năm 2020.,False,approved,nhan-dan-ung-ho-mien-trung-bao-so-9-2020,,
grade_10:12169:img_03,10,12169,"** Hình 3. ** Lễ khai mạc Ngày hội văn hoá, Thể thao và Du lịch các dân tộc vùng Đông Bắc lần thứ X (2018)",approved,True,phe-duyet-chien-luoc-phat-trien-cong-nghiep-van-hoa-viet-nam,Phê duyệt Chiến lược CNVH Việt Nam,strong_contextual,medium,"Ngày hội văn hóa, thể thao và du lịch các dân tộc là hoạt động minh họa rõ cho lĩnh vực văn hóa và du lịch văn hóa.",True,deferred,,cultural_industry,
grade_10:12169:img_04,10,12169,** Hình 4. ** Mô hình phát triển các vùng trồng chè của dân tộc Sán Chay (Thái Nguyên),no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,deferred,,,
grade_10:12169:img_05,10,12169,** Hình 5. ** Trường Phổ thông Dân tộc nội trú Trung học cơ sở và Trung học phổ thông Tiểu Cần (Trà Vinh),no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,deferred,,,
grade_11:12335:img_01,11,12335,Hình 1. Lễ duyệt binh kỉ niệm ngày Quốc khánh của Pháp trên đại lộ Cham đờ Mác (Pa-ri) năm 2015,no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,deferred,,,
grade_11:12335:img_02,11,12335,Hình 2. Tình cảnh người nông dân Pháp trước cách mạng,no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,deferred,,,
grade_11:12335:img_03,11,12335,Hình 3. Sơ đồ thể hiện các hình thức của cách mạng tư sản,no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,deferred,,,
grade_11:12335:img_04,11,12335,Hình 4. Cuộc tấn công pháo đài Ba-xti ngày 14-7-1789 trong Cách mạng tư sản Pháp,no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,deferred,,,
grade_11:12336:img_01,11,12336,Hình 1. Sơ đó sự xác lập của chủ nghĩa tư bản ở châu Âu và Bắc Mỹ,no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,deferred,,,
grade_11:12336:img_02,11,12336,Hình 2. Đoàn tàu hoả đầu tiên (khánh thành năm 1825) – thành tựu tiêu biểu của cách mạng công nghiệp Anh,no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,deferred,,,
grade_11:12336:img_03,11,12336,Hình 3. Lễ tuyên bố thống nhất đế quốc Đức tại Cung điện Véc-xai (Pháp) tháng 1-1871,no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12336:img_04,11,12336,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12336:img_05,11,12336,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12336:img_06,11,12336,Hình 6. Một con phố ở Nhật Bản cuối thế kỉ XIX,no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12336:img_07,11,12336,Hình 7. Lược đồ các nước đế quốc và thuộc địa đầu thế kỉ XX,no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12336:img_08,11,12336,Hình 8. Một công ti độc quyền ở Mỹ được mô tả như một con bạch tuộc trong một bộ phim hoạt hình (1904),no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12336:img_09,11,12336,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12336:img_10,11,12336,Hình 10. Biểu tình chống biến đổi khí hậu tại Anh (2019),no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12336:img_11,11,12336,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12336:img_12,11,12336,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12336:img_13,11,12336,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12336:img_14,11,12336,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12336:img_15,11,12336,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12336:img_16,11,12336,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12336:img_17,11,12336,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12336:img_18,11,12336,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12336:img_19,11,12336,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12336:img_20,11,12336,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12336:img_21,11,12336,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12336:img_22,11,12336,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12336:img_23,11,12336,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12336:img_24,11,12336,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12337:img_01,11,12337,Hình 1. Cuộc mít tinh lớn tại Luân Đôn năm 1848 trong phong trào Hiến chương Anh,no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12337:img_02,11,12337,Hình 3. Tượng C. Mác và Ph. Ăng-ghen ở Béc-lin (Đức),no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12337:img_03,11,12337,"Hình 4. Trang bìa Tuyên ngôn của Đảng Cộng sản (bản tiếng Đức, xuất bản năm 1848)",no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12337:img_04,11,12337,Hình 5. Lê-nin tuyên bố thành lập Chính quyền Xô viết,no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12337:img_05,11,12337,Hình 6. Hội đồng Dân uỷ đầu tiên của nước Nga Xô viết,no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12337:img_06,11,12337,Hình 7. Quốc huy đầu tiên của Liên Xô (năm 1923),no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12337:img_07,11,12337,Hình 8. Tượng Liên minh công nông – biểu tượng của Nhà nước Xô viết ở ngoại ô Mát-xcơ-va (Nga) ngày nay,no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12337:img_08,11,12337,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12337:img_09,11,12337,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12337:img_10,11,12337,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12338:img_01,11,12338,Hình 1. Quốc huy của Cộng hoà Dân chủ Đức,no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12338:img_02,11,12338,Hình 2. Sơ đồ khái quát sự phát triển của chủ nghĩa xã hội ở Đông Âu,no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12338:img_03,11,12338,Hình 3. Mao Trạch Đông công bố thành lập nước Cộng hoà Nhân dân Trung Hoa,no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12338:img_04,11,12338,Hình 4. Thủ đô La Ha-ba-na của Cu-ba ngày nay,no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12338:img_05,11,12338,Hình 5. Lược đó hệ thống các nước xã hội chủ nghĩa đến những năm 80 của thế kỉ XX,no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12338:img_06,11,12338,Hình 6. Bức tường Béc-lin bị phá huỷ vào tháng 11 – 1989,no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12338:img_07,11,12338,,approved,True,cong-cuoc-doi-moi-o-viet-nam | giai-doan-khoi-dau-cong-cuoc-doi-moi-1986-1995 | giai-doan-day-manh-cong-nghiep-hoa-hien-dai-hoa-hoi-nhap-kinh-te-quoc-te-1996-2006 | giai-doan-tiep-tuc-day-manh-cong-nghiep-hoa-hien-dai-hoa-hoi-nhap-quoc-te-sau-rong-2006-nay,Đổi mới Việt Nam | Đổi mới giai đoạn 1986-1995 | Đổi mới giai đoạn 1996-2006 | Đổi mới giai đoạn 2006-nay,direct | direct | direct | direct,high | high | high | high,Infographic '35 năm Đổi mới 1986–2021' bao quát toàn bộ công cuộc Đổi mới và cả ba giai đoạn trong dữ liệu.,True,no_suitable_event,,,
grade_11:12338:img_08,11,12338,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12338:img_09,11,12338,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12339:img_01,11,12339,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,deferred,,,
grade_11:12339:img_02,11,12339,Hình 2. Lược đồ các nước Đông Nam Á cuối thế kỉ XIX - đầu thế kỉ XX,no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,approved,phap-xam-chiem-dong-duong,,
grade_11:12339:img_03,11,12339,Hình 3. Tượng đài La-pu-la-pu ở đảo Mác-tan (Phi-líp-pin),no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12339:img_04,11,12339,Hình 4. Hải quân Anh tiến vào hải cảng ở Y-an-gun (Miến Điện) tháng 5 - 1824 (tranh vẽ),no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12339:img_05,11,12339,Hình 5. Liên quân Pháp – Tây Ban Nha tấn công Đà Nẵng (Việt Nam) ngày 1-9-1858 (tranh vẽ),approved,True,thuc-dan-phap-no-sung-tan-cong-da-nang | phap-tan-cong-da-nang-1858,Pháp-TBN tấn công Đà Nẵng | Pháp tấn công Đà Nẵng,direct | direct,high | high,Ảnh trực tiếp mô tả liên quân Pháp–Tây Ban Nha tấn công Đà Nẵng ngày 1-9-1858.,True,approved,thuc-dan-phap-no-sung-tan-cong-da-nang,,
grade_11:12339:img_06,11,12339,Hình 6. Tình cảnh người dân In-đô-nê-xi-a dưới ách thống trị của thực dân Hà Lan (tranh vẽ),no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12339:img_07,11,12339,Hình 7. Trang bìa tác phẩm Bản án chế độ thực dân Pháp,approved,True,hoat-dong-doi-ngoai-nguyen-ai-quoc-1911-1930,Hoạt động đối ngoại của Nguyễn Ái Quốc,strong_contextual,medium,Bản án chế độ thực dân Pháp là tác phẩm tiêu biểu trong hoạt động quốc tế và tuyên truyền chống thực dân của Nguyễn Ái Quốc.,True,approved,phap-xam-chiem-dong-duong,,
grade_11:12339:img_08,11,12339,Hình 8. Vua Chu-la-long-kon (Ra-ma V),no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,deferred,,,
grade_11:12339:img_09,11,12339,Hình 9. Trường Đại học Chu-la-long-kon (Thái Lan),no_suitable_event,not_material,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",True,deferred,,,
grade_11:12339:img_10,11,12339,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12339:img_11,11,12339,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
grade_11:12339:img_12,11,12339,,no_suitable_event,unknown,,,,,"Không có event nào trong tập event hiện có đủ quan hệ trực tiếp hoặc strong contextual với nội dung thật của ảnh. Điểm score, trùng token và thứ tự suggestion không được dùng làm bằng chứng.",False,no_suitable_event,,,
